company_name,contact_name,contact_title,email,phone,website,linkedin_url
Skyline Retail Real Estate Holdings Inc,,,,,https://www.skylineretailreit.ca/,https://linkedin.com/search/results/companies/?keywords=Skyline+Retail+Real+Estate+Holdings+Inc
388273 Ontario Ltd,,,,,https://www.dnb.com/business-directory/company-profiles.388273_ontario_limited.0229645e72486f7f893995de71ed82b3.html,
Woodbine International Centre Corp Woodbine International Hotel Corp,,,,416-966-1100,,
Greenidge Realty Inc,,,,,https://www.greenidgerealestate.com/,https://linkedin.com/search/results/companies/?keywords=Greenidge+Realty+Inc
1570333 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1570333+Ontario+Inc
Rideau Town Centre Gore Road Inc,,,,,https://mhgroup.ca/wp-content/uploads/2024/01/Rideau.pdf,
2573702 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=2573702+Ontario+Inc
474 Hazeldean Nominee Ltd,,,,,https://www.loopnet.com/Listing/474-Hazeldean-Rd-Ottawa-ON/35229806/,
Doug Murdoch Enterprises Ltd,,,,,https://www.dnb.com/business-directory/company-profiles.murdoch_doug_enterprises_ltd.7234b772734b5575d3e57e9863dc2be4.html,https://linkedin.com/search/results/companies/?keywords=Doug+Murdoch+Enterprises+Ltd
DSS Title Inc,,,,,https://dsstitle.com/,
Cars Canada PHA3 GPSPE LLC,,,,,https://www.cars-canada.ca/,
Rock Developments East Windsor Inc,,,,519-739-3900,https://www.rockdevelopments.ca/,
Mike Priestner Real Estate Inc,,,,,https://albertacorporations.com/mike-priestner-real-estate-inc,
2443102 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,
2020207 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=2020207+Ontario+Inc
682017 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=682017+Ontario+Ltd
Peavey Management Inc,,,,,https://www.peaveymart.com/,https://linkedin.com/search/results/companies/?keywords=Peavey+Management+Inc
Ventura Foods Canada ULC,Rebecca Walsh,,,,https://www.venturafoods.ca/,https://linkedin.com/search/results/companies/?keywords=Ventura+Foods+Canada+ULC
Salpam Investments Ltd,,,,,https://www.profilecanada.com/companydetail.cfm/contact_company.cfm?company=2463305_Salpam_Investments_Limited_Toronto_ON,
Ogilvie Facility Inc,,,,289-360-1200,https://ogilviemtn.ca/,
574 Davenport Road Ltd,,,,,https://obd.hcraontario.ca/profile/B60984,
Wolverleigh Construction Ltd,,,,,http://brampton.ca/en/city-hall/documents/pub%20notice%20-%20zb%20203-2021-%20file%20ozs-2019-0013%20and%2021t-19020b-case-north%20investments%20inc%20-%20web.pdf,https://linkedin.com/search/results/companies/?keywords=Wolverleigh+Construction+Ltd
KS Park Portfolio No 2 Inc,,,,416-687-6700,https://b2bhint.com/en/company/ca-on/ks-park-portfolio-no-1-inc--1000193002,
Jenwin Ltd,,,,,https://www.jeld-wen.com/en-us,
LD 7661 Company Ltd,,,,,https://www.londondrugs.com/,https://linkedin.com/search/results/companies/?keywords=LD+7661+Company+Ltd
Abell Investmemts Ltd,,,,416-535-7805,https://www.dnb.com/business-directory/company-profiles.abell_investments_limited.875a5405e714ec1b3685b133b94a0cc9.html,
Tomru Holdings Ltd,,,,,https://openbiz.ca/region/715694-tomru-holdings-ltd/,https://linkedin.com/search/results/companies/?keywords=Tomru+Holdings+Ltd
Promcentives Inc,Amar Bhalla,,,416-769-9900,https://www.piincentives.com/home.aspx,
Elle Mortgage Corporation,,,,416-961-0001,https://lenspect.com/mortgages/elle-mortgage-corp/,
1793904 Ontario Onc,,,,,https://www.ontario.ca/,https://linkedin.com/search/results/companies/?keywords=1793904+Ontario+Onc
1831988 Ontario Ltd,,,,905-886-0088,,
Brumical Investments Ltd,,,,,https://www.bromicgroup.com/,
1001207108 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1001207108+Ontario+Inc
Rappcan International Inc,,,,,https://rapcan.ca/,
W & HS Property Investments Inc,,,,,https://www.whpropertygroup.com/,
66-70 Bartor Road Inc,,,,,https://www.commercialsearch.com/commercial-property/ca/on/toronto/66-70-bartor-road/,
LVH Developments (MC) Inc,,,info@lvhdevelopments.com,416-635-6663,https://lvhdevelopments.com/,
Rona Inc,,,,514-599-5900,https://www.rona.ca/en,
1678574 Ontario Inc,nidhi punyarthi,,,416-742-6299,https://ised-isde.canada.ca/site/corporations-canada/en,https://linkedin.com/search/results/companies/?keywords=The+Corporation+of+the
Rogers Media Inc,,,,416-935-7777,https://www.rogers.com/,
4176855 Canada Inc,,,,,,
Debholl MFP Enterprises Inc,David Feintuch,,,647-496-7888,,
2024644 Ontario Inc,Cuckoo Kochar,,,613-723-9227,,
6352987 Canada Inc,,,,416-593-5555,,
South Cambridge GP Inc,,,,,https://southbridgecarehomes.com/,https://linkedin.com/search/results/companies/?keywords=South+Cambridge+GP+Inc
Alterna Savings and Credit Union Ltd,,,robert.paterson@alterna.ca,416-252-5621,https://alterna.ca/,https://ca.linkedin.com/in/robert-paterson-0840814
Supertrain Properties Inc,,,,,https://supertrain.ca/,https://linkedin.com/search/results/companies/?keywords=Supertrain+Properties+Inc
Chancery Developments Ltd,,,,,https://www.chanceryseniors.com/industry-leading-products,
Greater Essex County District School Board,,,,519-255-3200,https://www.publicboard.ca/en/index.aspx,
Tavion Investment Holding Inc,,,,,https://www.tavion.ai/,
FCB (Victoria Park) GP Inc,,,info@fcbhealthnetwork.ca,416-580-9700,https://fcbhealthnetwork.ca/,
615858 Ontario Ltd,,,,,https://www.dnb.com/business-directory/company-profiles.615858_ontario_ltd.ae959b688503f6cbde0a94b2620beb3a.html,https://linkedin.com/search/results/companies/?keywords=615858+Ontario+Ltd
1474499 Ontario Ltd,,,,,,
555 Yonge Development Corp,,,,,https://condos.ca/toronto/the-residences-of-555-yonge-street-555-yonge-st,
55MA Corp,,,,,https://carmacorp.com/,
1000916512 Ontario Inc,,,,,,
888 DS Corp,,,,,https://www.888.com/,
Alan Irvine,,,,519-928-2891,https://www.transfermarkt.com/alan-irvine/profil/trainer/1686,
Wellington Place Apartments Ltd,,,,,https://www.oakville.ca/getmedia/e37165ca-9fd2-40a1-9c8f-fe2d54cad001/da-1216-01-UDB.pdf,https://linkedin.com/search/results/companies/?keywords=Wellington+Place+Apartments+Ltd
Colekin Investments Ltd,,,,,https://www.dnb.com/business-directory/company-profiles.colekin_investments_limited.559bac09511377f820816abfb95b62e8.html,
2795851 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=2795851+Ontario+Ltd
Expression Commercial Inc,,,,905-738-7010,https://expressionspromoproducts.com/,
Dunmill Homes Inc,,,,,,
Fantuz Holdings Inc,,,,,https://ised-isde.canada.ca/cc/lgcy/fdrlCrpDtls.html?corpId=4098129,https://linkedin.com/search/results/companies/?keywords=Fantuz+Holdings+Inc
Talu Properties Inc,None None,,,,https://www.dnb.com/business-directory/company-profiles.talu_properties_inc.efb28eb1382e739c0842ee8c4913c62e.html,
Falls Manor Ltd,,,pperron@ywcaniagararegion.ca,,https://fallsmanor.com/,
KS 201 Whitehall Drive Inc,,,,416-687-6700,https://skyborne.co/pages/contact,
2488480 Ontario Inc,,,,,,
Cedar Rail Family Campground Inc,,,,,https://cedarrailcamp.com/,
Bayside Homes Ltd,,,,,https://baysidehomes.ca/,
Blackstar 35 Greenbrae Ltd,,,,,https://blackstaramps.com/,
Skyline Real Estate Holdings (II) Inc,,,info@skylinegroupofcompanies.ca,,https://www.skylinegroupofcompanies.ca/,https://linkedin.com/search/results/companies/?keywords=Skyline+Real+Estate+Holdings+(II)+Inc
Bathurst/Eglinton Residences Inc,,,,,https://ero.ontario.ca/notice/019-4912,
563983 Ontario Ltd,Faye Dorfman,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,
Durham Building Corp,,,,,https://www.durhambuildingco.com/,https://linkedin.com/search/results/companies/?keywords=Durham+Building+Corp
Habitat for Humanity Greater Toronto Area,,,,,https://habitatgta.ca/,https://linkedin.com/search/results/companies/?keywords=Habitat+for+Humanity+Greater+Toronto+Area
5 Wolff Street Inc,R Yazdani,,,,https://www.apartmenthomeliving.com/apartment-finder/5-Wolff-St-Ottawa-ON-22603082,https://linkedin.com/search/results/companies/?keywords=5+Wolff+Street+Inc
415 Yonge Holdings Ltd,,,,,https://condonow.com/415-Yonge-St-Condos,https://linkedin.com/search/results/companies/?keywords=415+Yonge+Holdings+Ltd
Copper Terrace Ltd,,,rhope@copperterrace.ca,,https://copperterrace.ca/,https://linkedin.com/search/results/companies/?keywords=Copper+Terrace+Ltd
Laronde Investments Ltd,,,,,https://pitchbook.com/profiles/company/466029-37,
Dawson Drive (Collingwood) Holdings Inc,,,info@obd.hcraontario.ca,,https://obd.hcraontario.ca/profile/B60870,
Brookvalley Developments (Angus) Ltd,,,info@obd.hcraontario.ca,905-738-7010,https://obd.hcraontario.ca/profile/B39830,https://linkedin.com/search/results/companies/?keywords=Brookvalley+Developments+(Angus)+Ltd
Abraham J Green Ltd,,,,416-481-7002,https://www.dnb.com/business-directory/company-profiles.abraham_j_green_limited.0e22bdaeeb0eaee93744dd3ca085ae24.html,
DiCenzo Management Inc,,,,,https://dicenzogroup.com/,
Brookvalley Development South Inc,,,,905-738-7010,https://www.bbb.org/ca/on/concord/profile/general-contractor/brookvalley-developments-inc-0107-1330776,https://linkedin.com/search/results/companies/?keywords=Brookvalley+Development+South+Inc
Park Lane Terrace Ltd,,,contactourhome@parklaneterrace.ca,,https://www.parklaneterrace.ca/,https://linkedin.com/search/results/companies/?keywords=Park+Lane+Terrace+Ltd
Oak Ridges Seaton Inc,,,,,https://www.pickering.ca/news/posts/oak-ridges-seaton-inc-a5-a6/,https://linkedin.com/search/results/companies/?keywords=Oak+Ridges+Seaton+Inc
2317781 Ontario Inc,,,,905-796-0911,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=2317781+Ontario+Inc
Bin Abbas Mosque,,,,416-243-0105,http://binabbasmosque.org/,https://linkedin.com/search/results/companies/?keywords=Bin+Abbas+Mosque
361342 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=361342+Ontario+Ltd
Minto Properties Inc,,,,,https://www.minto.com/,
1620750 Ontario Inc,,,,,,
509289 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=509289+Ontario+Ltd
Mayfair Properties Ltd,,,,,https://www.mayfairproperties.ca/,https://linkedin.com/search/results/companies/?keywords=Mayfair+Properties+Ltd
Strategic Growth Realty Group Inc,,,,,https://www.sgirealty.ca/company,
Dom Investment Corp,Jeffrey Mierins,,,613-737-7827,https://www.dominvestment.com/,
Blackstar 2402-2404-2406 Queen Ltd,,,,,https://opencorpdata.com/lei/254900JDLTXKRDWDS556,
Ritsoncreek Inc,,,,,https://www.dnb.com/business-directory/company-profiles.ritsoncreek_inc.22f91b5240c5982119ce7723da795d54.html,
2504877 Ontario Inc,,,,,https://www.dnb.com/business-directory/company-profiles.2545887_ontario_inc.eb0e9c97f41aa108ffd534aa1a91d35e.html,
2373708 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,
Queenswood Facility Inc,,,,289-360-1200,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/queenswood-heights-community-centre,
2685523 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=2685523+Ontario+Inc
Vandusen Realty Holdings Corp,,,,,https://www.condoshq.com/developer/vandusen-realty-holdings-corp,https://linkedin.com/search/results/companies/?keywords=Vandusen+Realty+Holdings+Corp
Polni Holdings Inc,,,,,https://pon.com/en/,https://linkedin.com/search/results/companies/?keywords=Polni+Holdings+Inc
1000130886 Ontario Inc,,,,,,
The Board of the Trustees of the,,,,,https://elections.ontarioschooltrustees.org/WhatDoTrusteesDo/SchoolBoardTrustees.aspx,https://linkedin.com/search/results/companies/?keywords=The+Board+of+the+Trustees+of+the
SBLP Orangeville Mall Inc,,,,416-922-5553,https://opencorpdata.com/lei/549300T60ZUX6V0MR965,
83 Elm Avenue Inc,,,,,https://83elm.ca/,https://linkedin.com/search/results/companies/?keywords=83+Elm+Avenue+Inc
345343 Ontario Ltd,,,,,https://www.dnb.com/business-directory/company-profiles.345343_ontario_limited.36b6f9d1337839e7dbc027e22dcdc283.html,
Sunningdale Golf & County Club Ltd,,,,,https://www.sunningdalegolf.com/,https://linkedin.com/search/results/companies/?keywords=Sunningdale+Golf+&+County+Club+Ltd
Martingale Holdings Ltd,,,,,https://www.martingale.com/,
769470 Ontario Ltd,,,,613-726-1376,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=769470+Ontario+Ltd
Canadian Datacentre Portfolio,,,,,https://www.canada.ca/en/shared-services/corporate/hosting-services/data-centres.html,https://linkedin.com/search/results/companies/?keywords=Canadian+Datacentre+Portfolio
Albrecht Family Holdings Ltd,,,,,https://www.salespider.com/canada/b-320001886/albrecht-family-holdings-ltd,
77 & 79 EDR Inc,,,,416-365-3535,https://canada.constructconnect.com/dcn/certificates-and-notices/EAC31A72-9C78-4DAD-B950-410053F3DEC8,
Chawk's Catering Inc,,,chawktoronto@gmail.com,,https://www.chawkscatering.com/,https://linkedin.com/search/results/companies/?keywords=Chawk's+Catering+Inc
914 Bathurst GP Inc,,,,416-323-3773,https://urbantoronto.ca/database/projects/914-bathurst.49135,
1944854 Ontario Inc,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1944854+Ontario+Inc
Jacob Developments Ltd,Leonard Binder,,,,https://jacob-dev.com/,
Capital 3 Inc,,,,,https://www.capita3.com/,https://linkedin.com/search/results/companies/?keywords=Capital+3+Inc
Rosedale Animal Hospital Inc,,,,,https://vcacanada.com/rosedale,
Highbury Park Property Ltd,,,,,https://www.realtor.ca/real-estate/28885587/167-highbury-park-drive-ottawa-7706-barrhaven-longfields,
Mihalcheon Holdings Ltd,,,,,https://www.dnb.com/business-directory/company-profiles.mihalcheon_holdings_ltd.5c5c6b82071c2ce158ce3c82aef4c7b3.html,https://linkedin.com/search/results/companies/?keywords=Mihalcheon+Holdings+Ltd
Parasuco Jeans Inc,,,,,https://www.parasuco.com/en-ca/,
Kirm Realty Co Ltd,,,,,https://opengovca.com/quebec-business/1160329893,
Fashion House King GP Inc,Rebecca King,,,,https://rebeccaking.ca/,https://linkedin.com/search/results/companies/?keywords=Fashion+House+King+GP+Inc
771955 Ontario Inc,,,,,https://www.ontarioinc.ca/,https://linkedin.com/search/results/companies/?keywords=771955+Ontario+Inc
RFA Verdun GP Inc,,,,647-259-7873,https://www.rfa.ca/,https://linkedin.com/search/results/companies/?keywords=RFA+Verdun+GP+Inc
Brunet Care Investments Ltd,,,,613-446-6447,https://www.canadacompanyregistry.com/companies/brunet-care-investments-ltd/,
2749419 Ontario Inc,,,,,,
Westa Holdings Ltd,Tetsuma Fujii,"Vice President, Contracts",,,https://westaim.com,https://linkedin.com/search/results/companies/?keywords=Westa+Holdings+Ltd
1200094 Ontario Ltd,,,,,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,https://linkedin.com/search/results/companies/?keywords=1200094+Ontario+Ltd
Grace Villa Ltd,,,contactourhome@gracevilla.ca,,https://gracevilla.ca/,https://linkedin.com/search/results/companies/?keywords=Grace+Villa+Ltd
260 King Fitzrovia Inc,,,,416-699-0063,https://fitzrovia.ca/property/grainger/,
Hallman Construction Ltd,,,jim@hallmanconstruction.com,519-744-6353,,
500672 Ontario Ltd,,,,416-504-9100,https://www.obrpartner.mgcs.gov.on.ca/onbis/master/service/create.pub?o=oA3vOl4N_xGMMKu_SfdRAhAhLLiss2AEBQqF9gdZPUC3qwVU0pjwZw,
1389411 Ontario Ltd,,,,,,
Caraco Property Management Ltd,,,,,,
3X2 Queenwest Inc,,,,,https://urbantoronto.ca/news/2024/05/2-queen-west-reveals-stunning-heritage-transformation.56018,
168 Colborne Brantford Ltd,,,,,https://ero.ontario.ca/notice/025-0552,
Livita Parkway Inc,,,,,https://livinglivita.com/retirement-homes/our-beautiful-community-livita-parkway/,
Lloydbrook Investments II Inc,,,,,https://pitchbook.com/profiles/company/762755-95,https://linkedin.com/search/results/companies/?keywords=Lloydbrook+Investments+II+Inc
Wm Pasincky Ltd,,,,,https://www.wm.com/ca/en,https://linkedin.com/search/results/companies/?keywords=Wm+Pasincky+Ltd
318 RSW Development Inc,,,,416-510-8181,https://www.bigguidetocondos.com/communities/entertainment/318-richmond-st-w/,
399 Church Inc,,,,,https://topprivateschools.ca/school.asp?school_id=1490,
329 March Road Inc,,,,,https://www.dnb.com/business-directory/company-profiles.329_march_road_inc.1ed8384f4ec2733574b1fcea29423885.html,https://linkedin.com/search/results/companies/?keywords=329+March+Road+Inc
